entry,at,order
"-- starting hand #114 (id: 8zz8cdc2lovs)  (No Limit Texas Hold'em) (dealer: ""willdevens @ sVfd-WUsjU"") --",2024-12-17T20:30:07.377Z,173446740737700
"-- ending hand #113 --",2024-12-17T20:30:01.354Z,173446740135403
"""willdevens @ sVfd-WUsjU"" shows a 5♣, 4♥.",2024-12-17T20:30:01.354Z,173446740135402
"""Hanley @ vAjumxW6Uc"" collected 0.80 from pot with Pair, 6's (combination: 6♦, 6♣, A♦, J♥, 10♣)",2024-12-17T20:30:01.354Z,173446740135401
"""Hanley @ vAjumxW6Uc"" shows a A♦, 2♣.",2024-12-17T20:30:01.354Z,173446740135400
"""Hanley @ vAjumxW6Uc"" checks",2024-12-17T20:30:00.459Z,173446740045900
"""willdevens @ sVfd-WUsjU"" checks",2024-12-17T20:29:58.891Z,173446739889100
"River: 10♣, 6♦, 3♣, 6♣ [J♥]",2024-12-17T20:29:57.413Z,173446739741300
"""Hanley @ vAjumxW6Uc"" checks",2024-12-17T20:29:56.571Z,173446739657100
"""willdevens @ sVfd-WUsjU"" checks",2024-12-17T20:29:54.852Z,173446739485200
"Turn: 10♣, 6♦, 3♣ [6♣]",2024-12-17T20:29:53.939Z,173446739393900
"""willdevens @ sVfd-WUsjU"" calls 0.20",2024-12-17T20:29:53.107Z,173446739310700
"""Hanley @ vAjumxW6Uc"" bets 0.20",2024-12-17T20:29:52.125Z,173446739212500
"""willdevens @ sVfd-WUsjU"" checks",2024-12-17T20:29:49.779Z,173446738977900
"Flop:  [10♣, 6♦, 3♣]",2024-12-17T20:29:48.727Z,173446738872700
"""willdevens @ sVfd-WUsjU"" checks",2024-12-17T20:29:47.856Z,173446738785600
"""Hanley @ vAjumxW6Uc"" calls 0.20",2024-12-17T20:29:46.797Z,173446738679700
"""willdevens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-17T20:29:44.800Z,173446738480005
"""Hanley @ vAjumxW6Uc"" posts a small blind of 0.10",2024-12-17T20:29:44.800Z,173446738480004
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (33.10) | #10 ""willdevens @ sVfd-WUsjU"" (6.90)",2024-12-17T20:29:44.800Z,173446738480001
"-- starting hand #113 (id: cgptrjeuzgzz)  (No Limit Texas Hold'em) (dealer: ""Hanley @ vAjumxW6Uc"") --",2024-12-17T20:29:44.800Z,173446738480000
"-- ending hand #112 --",2024-12-17T20:29:38.883Z,173446737888302
"""willdevens @ sVfd-WUsjU"" collected 0.40 from pot",2024-12-17T20:29:38.883Z,173446737888301
"Uncalled bet of 0.40 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T20:29:38.883Z,173446737888300
"""Hanley @ vAjumxW6Uc"" folds",2024-12-17T20:29:38.031Z,173446737803100
"""willdevens @ sVfd-WUsjU"" raises to 0.60",2024-12-17T20:29:36.745Z,173446737674500
"""Hanley @ vAjumxW6Uc"" posts a big blind of 0.20",2024-12-17T20:29:33.580Z,173446737358005
"""willdevens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-17T20:29:33.580Z,173446737358004
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (33.30) | #10 ""willdevens @ sVfd-WUsjU"" (6.70)",2024-12-17T20:29:33.580Z,173446737358001
"-- starting hand #112 (id: w1ga3ppmdgf7)  (No Limit Texas Hold'em) (dealer: ""willdevens @ sVfd-WUsjU"") --",2024-12-17T20:29:33.580Z,173446737358000
"-- ending hand #111 --",2024-12-17T20:29:27.652Z,173446736765202
"""willdevens @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-17T20:29:27.652Z,173446736765201
"Uncalled bet of 0.10 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T20:29:27.652Z,173446736765200
"""Hanley @ vAjumxW6Uc"" folds",2024-12-17T20:29:26.812Z,173446736681200
"""willdevens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-17T20:29:25.041Z,173446736504105
"""Hanley @ vAjumxW6Uc"" posts a small blind of 0.10",2024-12-17T20:29:25.041Z,173446736504104
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (33.40) | #10 ""willdevens @ sVfd-WUsjU"" (6.60)",2024-12-17T20:29:25.041Z,173446736504101
"-- starting hand #111 (id: dhqqt8g2cect)  (No Limit Texas Hold'em) (dealer: ""Hanley @ vAjumxW6Uc"") --",2024-12-17T20:29:25.041Z,173446736504100
"-- ending hand #110 --",2024-12-17T20:29:19.064Z,173446735906402
"""willdevens @ sVfd-WUsjU"" collected 0.40 from pot",2024-12-17T20:29:19.064Z,173446735906401
"Uncalled bet of 0.40 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T20:29:19.064Z,173446735906400
"""Hanley @ vAjumxW6Uc"" folds",2024-12-17T20:29:18.258Z,173446735825800
"""willdevens @ sVfd-WUsjU"" raises to 0.60",2024-12-17T20:29:17.092Z,173446735709200
"""Hanley @ vAjumxW6Uc"" posts a big blind of 0.20",2024-12-17T20:29:15.260Z,173446735526005
"""willdevens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-17T20:29:15.260Z,173446735526004
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (33.60) | #10 ""willdevens @ sVfd-WUsjU"" (6.40)",2024-12-17T20:29:15.260Z,173446735526001
"-- starting hand #110 (id: xi6bss3y7vwl)  (No Limit Texas Hold'em) (dealer: ""willdevens @ sVfd-WUsjU"") --",2024-12-17T20:29:15.260Z,173446735526000
"-- ending hand #109 --",2024-12-17T20:29:09.342Z,173446734934202
"""willdevens @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-17T20:29:09.342Z,173446734934201
"Uncalled bet of 0.10 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T20:29:09.342Z,173446734934200
"""Hanley @ vAjumxW6Uc"" folds",2024-12-17T20:29:08.458Z,173446734845800
"""willdevens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-17T20:29:07.041Z,173446734704105
"""Hanley @ vAjumxW6Uc"" posts a small blind of 0.10",2024-12-17T20:29:07.041Z,173446734704104
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (33.70) | #10 ""willdevens @ sVfd-WUsjU"" (6.30)",2024-12-17T20:29:07.041Z,173446734704101
"-- starting hand #109 (id: oukz9lqlpebx)  (No Limit Texas Hold'em) (dealer: ""Hanley @ vAjumxW6Uc"") --",2024-12-17T20:29:07.041Z,173446734704100
"-- ending hand #108 --",2024-12-17T20:29:01.122Z,173446734112202
"""willdevens @ sVfd-WUsjU"" collected 0.40 from pot",2024-12-17T20:29:01.122Z,173446734112201
"Uncalled bet of 0.40 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T20:29:01.122Z,173446734112200
"""Hanley @ vAjumxW6Uc"" folds",2024-12-17T20:29:00.223Z,173446734022300
"""willdevens @ sVfd-WUsjU"" raises to 0.60",2024-12-17T20:28:58.876Z,173446733887600
"""Hanley @ vAjumxW6Uc"" posts a big blind of 0.20",2024-12-17T20:28:56.114Z,173446733611405
"""willdevens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-17T20:28:56.114Z,173446733611404
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (33.90) | #10 ""willdevens @ sVfd-WUsjU"" (6.10)",2024-12-17T20:28:56.114Z,173446733611401
"-- starting hand #108 (id: v0esrs1qwkde)  (No Limit Texas Hold'em) (dealer: ""willdevens @ sVfd-WUsjU"") --",2024-12-17T20:28:56.114Z,173446733611400
"-- ending hand #107 --",2024-12-17T20:28:50.119Z,173446733011902
"""willdevens @ sVfd-WUsjU"" collected 0.40 from pot",2024-12-17T20:28:50.119Z,173446733011901
"Uncalled bet of 0.40 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T20:28:50.119Z,173446733011900
"""Hanley @ vAjumxW6Uc"" folds",2024-12-17T20:28:49.278Z,173446732927800
"""willdevens @ sVfd-WUsjU"" bets 0.40",2024-12-17T20:28:48.160Z,173446732816000
"Flop:  [5♠, Q♦, 7♥]",2024-12-17T20:28:44.313Z,173446732431300
"""willdevens @ sVfd-WUsjU"" checks",2024-12-17T20:28:43.500Z,173446732350000
"""Hanley @ vAjumxW6Uc"" calls 0.20",2024-12-17T20:28:42.421Z,173446732242100
"""willdevens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-17T20:28:40.850Z,173446732085005
"""Hanley @ vAjumxW6Uc"" posts a small blind of 0.10",2024-12-17T20:28:40.850Z,173446732085004
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (34.10) | #10 ""willdevens @ sVfd-WUsjU"" (5.90)",2024-12-17T20:28:40.850Z,173446732085001
"-- starting hand #107 (id: ysmlhlaztqde)  (No Limit Texas Hold'em) (dealer: ""Hanley @ vAjumxW6Uc"") --",2024-12-17T20:28:40.850Z,173446732085000
"-- ending hand #106 --",2024-12-17T20:28:34.893Z,173446731489302
"""Hanley @ vAjumxW6Uc"" collected 0.20 from pot",2024-12-17T20:28:34.893Z,173446731489301
"Uncalled bet of 0.10 returned to ""Hanley @ vAjumxW6Uc""",2024-12-17T20:28:34.893Z,173446731489300
"""willdevens @ sVfd-WUsjU"" folds",2024-12-17T20:28:34.078Z,173446731407800
"""Hanley @ vAjumxW6Uc"" posts a big blind of 0.20",2024-12-17T20:28:32.236Z,173446731223605
"""willdevens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-17T20:28:32.236Z,173446731223604
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (34.00) | #10 ""willdevens @ sVfd-WUsjU"" (6.00)",2024-12-17T20:28:32.236Z,173446731223601
"-- starting hand #106 (id: v9afzrw6fvm4)  (No Limit Texas Hold'em) (dealer: ""willdevens @ sVfd-WUsjU"") --",2024-12-17T20:28:32.236Z,173446731223600
"-- ending hand #105 --",2024-12-17T20:28:26.315Z,173446730631502
"""willdevens @ sVfd-WUsjU"" collected 0.80 from pot",2024-12-17T20:28:26.315Z,173446730631501
"Uncalled bet of 1.00 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T20:28:26.315Z,173446730631500
"""Hanley @ vAjumxW6Uc"" folds",2024-12-17T20:28:25.475Z,173446730547500
"""willdevens @ sVfd-WUsjU"" raises to 1.20",2024-12-17T20:28:23.930Z,173446730393000
"""Hanley @ vAjumxW6Uc"" bets 0.20",2024-12-17T20:28:21.746Z,173446730174600
"""willdevens @ sVfd-WUsjU"" checks",2024-12-17T20:28:19.890Z,173446729989000
"Flop:  [8♥, A♠, 3♥]",2024-12-17T20:28:18.578Z,173446729857800
"""willdevens @ sVfd-WUsjU"" checks",2024-12-17T20:28:17.774Z,173446729777400
"""Hanley @ vAjumxW6Uc"" calls 0.20",2024-12-17T20:28:16.896Z,173446729689600
"""willdevens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-17T20:28:14.304Z,173446729430405
"""Hanley @ vAjumxW6Uc"" posts a small blind of 0.10",2024-12-17T20:28:14.304Z,173446729430404
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (34.40) | #10 ""willdevens @ sVfd-WUsjU"" (5.60)",2024-12-17T20:28:14.304Z,173446729430401
"-- starting hand #105 (id: befbekryrrtm)  (No Limit Texas Hold'em) (dealer: ""Hanley @ vAjumxW6Uc"") --",2024-12-17T20:28:14.304Z,173446729430400
"""willdevens @ sVfd-WUsjU"" shows a 7♥, Q♦.",2024-12-17T20:28:10.838Z,173446729083800
"-- ending hand #104 --",2024-12-17T20:28:07.683Z,173446728768302
"""willdevens @ sVfd-WUsjU"" collected 0.40 from pot",2024-12-17T20:28:07.683Z,173446728768301
"Uncalled bet of 0.40 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T20:28:07.683Z,173446728768300
"""Hanley @ vAjumxW6Uc"" folds",2024-12-17T20:28:06.807Z,173446728680700
"""willdevens @ sVfd-WUsjU"" raises to 0.60",2024-12-17T20:28:05.327Z,173446728532700
"""Hanley @ vAjumxW6Uc"" posts a big blind of 0.20",2024-12-17T20:28:02.360Z,173446728236005
"""willdevens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-17T20:28:02.360Z,173446728236004
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (34.60) | #10 ""willdevens @ sVfd-WUsjU"" (5.40)",2024-12-17T20:28:02.360Z,173446728236001
"-- starting hand #104 (id: vhzysrlayprk)  (No Limit Texas Hold'em) (dealer: ""willdevens @ sVfd-WUsjU"") --",2024-12-17T20:28:02.360Z,173446728236000
"-- ending hand #103 --",2024-12-17T20:27:56.416Z,173446727641602
"""Hanley @ vAjumxW6Uc"" collected 0.40 from pot",2024-12-17T20:27:56.416Z,173446727641601
"Uncalled bet of 0.20 returned to ""Hanley @ vAjumxW6Uc""",2024-12-17T20:27:56.416Z,173446727641600
"""willdevens @ sVfd-WUsjU"" folds",2024-12-17T20:27:55.565Z,173446727556500
"""Hanley @ vAjumxW6Uc"" bets 0.20",2024-12-17T20:27:52.467Z,173446727246700
"""willdevens @ sVfd-WUsjU"" checks",2024-12-17T20:27:50.182Z,173446727018200
"Flop:  [7♣, K♠, Q♠]",2024-12-17T20:27:48.719Z,173446726871900
"""willdevens @ sVfd-WUsjU"" checks",2024-12-17T20:27:47.894Z,173446726789400
"""Hanley @ vAjumxW6Uc"" calls 0.20",2024-12-17T20:27:46.305Z,173446726630500
"""willdevens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-17T20:27:44.437Z,173446726443705
"""Hanley @ vAjumxW6Uc"" posts a small blind of 0.10",2024-12-17T20:27:44.437Z,173446726443704
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (34.40) | #10 ""willdevens @ sVfd-WUsjU"" (5.60)",2024-12-17T20:27:44.437Z,173446726443701
"-- starting hand #103 (id: udorvwevbkbb)  (No Limit Texas Hold'em) (dealer: ""Hanley @ vAjumxW6Uc"") --",2024-12-17T20:27:44.437Z,173446726443700
"-- ending hand #102 --",2024-12-17T20:27:38.495Z,173446725849502
"""willdevens @ sVfd-WUsjU"" collected 0.40 from pot",2024-12-17T20:27:38.495Z,173446725849501
"Uncalled bet of 0.40 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T20:27:38.495Z,173446725849500
"""Hanley @ vAjumxW6Uc"" folds",2024-12-17T20:27:37.634Z,173446725763400
"""willdevens @ sVfd-WUsjU"" raises to 0.60",2024-12-17T20:27:35.898Z,173446725589800
"""Hanley @ vAjumxW6Uc"" posts a big blind of 0.20",2024-12-17T20:27:32.659Z,173446725265905
"""willdevens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-17T20:27:32.659Z,173446725265904
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (34.60) | #10 ""willdevens @ sVfd-WUsjU"" (5.40)",2024-12-17T20:27:32.659Z,173446725265901
"-- starting hand #102 (id: cbag2pjyico4)  (No Limit Texas Hold'em) (dealer: ""willdevens @ sVfd-WUsjU"") --",2024-12-17T20:27:32.659Z,173446725265900
"-- ending hand #101 --",2024-12-17T20:27:26.727Z,173446724672702
"""willdevens @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-17T20:27:26.727Z,173446724672701
"Uncalled bet of 0.10 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T20:27:26.727Z,173446724672700
"""Hanley @ vAjumxW6Uc"" folds",2024-12-17T20:27:25.904Z,173446724590400
"""willdevens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-17T20:27:24.455Z,173446724445505
"""Hanley @ vAjumxW6Uc"" posts a small blind of 0.10",2024-12-17T20:27:24.455Z,173446724445504
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (34.70) | #10 ""willdevens @ sVfd-WUsjU"" (5.30)",2024-12-17T20:27:24.455Z,173446724445501
"-- starting hand #101 (id: ts2ir0wpvfuv)  (No Limit Texas Hold'em) (dealer: ""Hanley @ vAjumxW6Uc"") --",2024-12-17T20:27:24.455Z,173446724445500
"-- ending hand #100 --",2024-12-17T20:27:18.511Z,173446723851102
"""Hanley @ vAjumxW6Uc"" collected 0.20 from pot",2024-12-17T20:27:18.511Z,173446723851101
"Uncalled bet of 0.10 returned to ""Hanley @ vAjumxW6Uc""",2024-12-17T20:27:18.511Z,173446723851100
"""willdevens @ sVfd-WUsjU"" folds",2024-12-17T20:27:17.686Z,173446723768600
"""Hanley @ vAjumxW6Uc"" posts a big blind of 0.20",2024-12-17T20:27:16.243Z,173446723624305
"""willdevens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-17T20:27:16.243Z,173446723624304
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (34.60) | #10 ""willdevens @ sVfd-WUsjU"" (5.40)",2024-12-17T20:27:16.243Z,173446723624301
"-- starting hand #100 (id: pzfrn0fu3new)  (No Limit Texas Hold'em) (dealer: ""willdevens @ sVfd-WUsjU"") --",2024-12-17T20:27:16.243Z,173446723624300
"-- ending hand #99 --",2024-12-17T20:27:10.306Z,173446723030602
"""willdevens @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-17T20:27:10.306Z,173446723030601
"Uncalled bet of 0.10 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T20:27:10.306Z,173446723030600
"""Hanley @ vAjumxW6Uc"" folds",2024-12-17T20:27:09.467Z,173446722946700
"""willdevens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-17T20:27:07.700Z,173446722770005
"""Hanley @ vAjumxW6Uc"" posts a small blind of 0.10",2024-12-17T20:27:07.700Z,173446722770004
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (34.70) | #10 ""willdevens @ sVfd-WUsjU"" (5.30)",2024-12-17T20:27:07.700Z,173446722770001
"-- starting hand #99 (id: ujzpkktcamu0)  (No Limit Texas Hold'em) (dealer: ""Hanley @ vAjumxW6Uc"") --",2024-12-17T20:27:07.700Z,173446722770000
"-- ending hand #98 --",2024-12-17T20:27:01.704Z,173446722170402
"""willdevens @ sVfd-WUsjU"" collected 0.40 from pot",2024-12-17T20:27:01.704Z,173446722170401
"Uncalled bet of 0.40 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T20:27:01.704Z,173446722170400
"""Hanley @ vAjumxW6Uc"" folds",2024-12-17T20:27:00.807Z,173446722080700
"""willdevens @ sVfd-WUsjU"" raises to 0.60",2024-12-17T20:26:59.448Z,173446721944800
"""Hanley @ vAjumxW6Uc"" posts a big blind of 0.20",2024-12-17T20:26:57.674Z,173446721767405
"""willdevens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-17T20:26:57.674Z,173446721767404
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (34.90) | #10 ""willdevens @ sVfd-WUsjU"" (5.10)",2024-12-17T20:26:57.674Z,173446721767401
"-- starting hand #98 (id: hcwj4rvunw03)  (No Limit Texas Hold'em) (dealer: ""willdevens @ sVfd-WUsjU"") --",2024-12-17T20:26:57.674Z,173446721767400
"-- ending hand #97 --",2024-12-17T20:26:51.767Z,173446721176702
"""willdevens @ sVfd-WUsjU"" collected 0.40 from pot",2024-12-17T20:26:51.767Z,173446721176701
"Uncalled bet of 0.40 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T20:26:51.767Z,173446721176700
"""Hanley @ vAjumxW6Uc"" folds",2024-12-17T20:26:50.945Z,173446721094500
"""willdevens @ sVfd-WUsjU"" bets 0.40",2024-12-17T20:26:49.698Z,173446720969800
"Turn: 7♠, K♥, 10♠ [7♥]",2024-12-17T20:26:47.055Z,173446720705500
"""Hanley @ vAjumxW6Uc"" checks",2024-12-17T20:26:46.174Z,173446720617400
"""willdevens @ sVfd-WUsjU"" checks",2024-12-17T20:26:43.923Z,173446720392300
"Flop:  [7♠, K♥, 10♠]",2024-12-17T20:26:42.854Z,173446720285400
"""willdevens @ sVfd-WUsjU"" checks",2024-12-17T20:26:42.039Z,173446720203900
"""Hanley @ vAjumxW6Uc"" calls 0.20",2024-12-17T20:26:40.759Z,173446720075900
"""willdevens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-17T20:26:39.354Z,173446719935405
"""Hanley @ vAjumxW6Uc"" posts a small blind of 0.10",2024-12-17T20:26:39.354Z,173446719935404
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (35.10) | #10 ""willdevens @ sVfd-WUsjU"" (4.90)",2024-12-17T20:26:39.354Z,173446719935401
"-- starting hand #97 (id: 3jxv6o0ptpbq)  (No Limit Texas Hold'em) (dealer: ""Hanley @ vAjumxW6Uc"") --",2024-12-17T20:26:39.354Z,173446719935400
"-- ending hand #96 --",2024-12-17T20:26:33.440Z,173446719344002
"""Hanley @ vAjumxW6Uc"" collected 1.20 from pot",2024-12-17T20:26:33.440Z,173446719344001
"Uncalled bet of 0.60 returned to ""Hanley @ vAjumxW6Uc""",2024-12-17T20:26:33.440Z,173446719344000
"""willdevens @ sVfd-WUsjU"" folds",2024-12-17T20:26:32.603Z,173446719260300
"""Hanley @ vAjumxW6Uc"" bets 0.60",2024-12-17T20:26:31.439Z,173446719143900
"Flop:  [4♦, A♣, 3♠]",2024-12-17T20:26:26.728Z,173446718672800
"""Hanley @ vAjumxW6Uc"" calls 0.60",2024-12-17T20:26:25.921Z,173446718592100
"""willdevens @ sVfd-WUsjU"" raises to 0.60",2024-12-17T20:26:23.989Z,173446718398900
"""Hanley @ vAjumxW6Uc"" posts a big blind of 0.20",2024-12-17T20:26:21.419Z,173446718141905
"""willdevens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-17T20:26:21.419Z,173446718141904
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (34.50) | #10 ""willdevens @ sVfd-WUsjU"" (5.50)",2024-12-17T20:26:21.419Z,173446718141901
"-- starting hand #96 (id: snxcc8aodyl3)  (No Limit Texas Hold'em) (dealer: ""willdevens @ sVfd-WUsjU"") --",2024-12-17T20:26:21.419Z,173446718141900
"-- ending hand #95 --",2024-12-17T20:26:15.475Z,173446717547502
"""willdevens @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-17T20:26:15.475Z,173446717547501
"Uncalled bet of 0.10 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T20:26:15.475Z,173446717547500
"""Hanley @ vAjumxW6Uc"" folds",2024-12-17T20:26:14.617Z,173446717461700
"""willdevens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-17T20:26:13.405Z,173446717340505
"""Hanley @ vAjumxW6Uc"" posts a small blind of 0.10",2024-12-17T20:26:13.405Z,173446717340504
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (34.60) | #10 ""willdevens @ sVfd-WUsjU"" (5.40)",2024-12-17T20:26:13.405Z,173446717340501
"-- starting hand #95 (id: fu9tcvczlccf)  (No Limit Texas Hold'em) (dealer: ""Hanley @ vAjumxW6Uc"") --",2024-12-17T20:26:13.405Z,173446717340500
"-- ending hand #94 --",2024-12-17T20:26:07.463Z,173446716746302
"""willdevens @ sVfd-WUsjU"" collected 1.20 from pot",2024-12-17T20:26:07.463Z,173446716746301
"Uncalled bet of 1.20 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T20:26:07.463Z,173446716746300
"""Hanley @ vAjumxW6Uc"" folds",2024-12-17T20:26:06.602Z,173446716660200
"""willdevens @ sVfd-WUsjU"" bets 1.20",2024-12-17T20:25:59.083Z,173446715908300
"""Hanley @ vAjumxW6Uc"" checks",2024-12-17T20:25:55.035Z,173446715503500
"Flop:  [3♦, 7♦, A♥]",2024-12-17T20:25:53.040Z,173446715304000
"""Hanley @ vAjumxW6Uc"" calls 0.60",2024-12-17T20:25:52.187Z,173446715218700
"""willdevens @ sVfd-WUsjU"" raises to 0.60",2024-12-17T20:25:45.673Z,173446714567300
"""Hanley @ vAjumxW6Uc"" posts a big blind of 0.20",2024-12-17T20:25:40.958Z,173446714095805
"""willdevens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-17T20:25:40.958Z,173446714095804
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (35.20) | #10 ""willdevens @ sVfd-WUsjU"" (4.80)",2024-12-17T20:25:40.958Z,173446714095801
"-- starting hand #94 (id: hu0h7l38fjav)  (No Limit Texas Hold'em) (dealer: ""willdevens @ sVfd-WUsjU"") --",2024-12-17T20:25:40.958Z,173446714095800
"-- ending hand #93 --",2024-12-17T20:25:34.975Z,173446713497502
"""willdevens @ sVfd-WUsjU"" collected 2.40 from pot",2024-12-17T20:25:34.975Z,173446713497501
"Uncalled bet of 2.40 returned to ""willdevens @ sVfd-WUsjU""",2024-12-17T20:25:34.975Z,173446713497500
"""Hanley @ vAjumxW6Uc"" folds",2024-12-17T20:25:34.152Z,173446713415200
"""willdevens @ sVfd-WUsjU"" bets 2.40 and go all in",2024-12-17T20:25:31.783Z,173446713178300
"Turn: K♠, A♥, J♣ [K♥]",2024-12-17T20:25:29.971Z,173446712997100
"""Hanley @ vAjumxW6Uc"" calls 0.60",2024-12-17T20:25:29.165Z,173446712916500
"""willdevens @ sVfd-WUsjU"" bets 0.60",2024-12-17T20:25:26.476Z,173446712647600
"Flop:  [K♠, A♥, J♣]",2024-12-17T20:25:22.959Z,173446712295900
"""Hanley @ vAjumxW6Uc"" calls 0.60",2024-12-17T20:25:22.141Z,173446712214100
"""willdevens @ sVfd-WUsjU"" raises to 0.60",2024-12-17T20:25:20.839Z,173446712083900
"""Hanley @ vAjumxW6Uc"" calls 0.20",2024-12-17T20:25:17.597Z,173446711759700
"""willdevens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-17T20:25:16.270Z,173446711627005
"""Hanley @ vAjumxW6Uc"" posts a small blind of 0.10",2024-12-17T20:25:16.270Z,173446711627004
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (36.40) | #10 ""willdevens @ sVfd-WUsjU"" (3.60)",2024-12-17T20:25:16.270Z,173446711627001
"-- starting hand #93 (id: hwkzkgm4ewbd)  (No Limit Texas Hold'em) (dealer: ""Hanley @ vAjumxW6Uc"") --",2024-12-17T20:25:16.270Z,173446711627000
"-- ending hand #92 --",2024-12-17T20:25:10.338Z,173446711033802
"""Hanley @ vAjumxW6Uc"" collected 0.20 from pot",2024-12-17T20:25:10.338Z,173446711033801
"Uncalled bet of 0.10 returned to ""Hanley @ vAjumxW6Uc""",2024-12-17T20:25:10.338Z,173446711033800
"""willdevens @ sVfd-WUsjU"" folds",2024-12-17T20:25:09.484Z,173446710948400
"""Hanley @ vAjumxW6Uc"" posts a big blind of 0.20",2024-12-17T20:25:03.953Z,173446710395305
"""willdevens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-17T20:25:03.953Z,173446710395304
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (36.30) | #10 ""willdevens @ sVfd-WUsjU"" (3.70)",2024-12-17T20:25:03.953Z,173446710395301
"-- starting hand #92 (id: 110vxt73rnnn)  (No Limit Texas Hold'em) (dealer: ""willdevens @ sVfd-WUsjU"") --",2024-12-17T20:25:03.953Z,173446710395300
"-- ending hand #91 --",2024-12-17T20:24:58.042Z,173446709804202
"""Hanley @ vAjumxW6Uc"" collected 0.40 from pot",2024-12-17T20:24:58.042Z,173446709804201
"Uncalled bet of 0.20 returned to ""Hanley @ vAjumxW6Uc""",2024-12-17T20:24:58.042Z,173446709804200
"""willdevens @ sVfd-WUsjU"" folds",2024-12-17T20:24:57.227Z,173446709722700
"""Hanley @ vAjumxW6Uc"" bets 0.20",2024-12-17T20:24:55.399Z,173446709539900
"""willdevens @ sVfd-WUsjU"" checks",2024-12-17T20:24:52.490Z,173446709249000
"Turn: A♥, A♠, 6♥ [7♥]",2024-12-17T20:24:52.036Z,173446709203600
"""Hanley @ vAjumxW6Uc"" checks",2024-12-17T20:24:51.169Z,173446709116900
"""willdevens @ sVfd-WUsjU"" checks",2024-12-17T20:24:46.757Z,173446708675700
