entry,at,order
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:41:32.900Z,173438169290000
"""eike @ codPT618if"" calls 0.20",2024-12-16T20:41:30.401Z,173438169040100
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:41:28.411Z,173438168841105
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:41:28.411Z,173438168841104
"Player stacks: #1 ""eike @ codPT618if"" (85.10) | #10 ""gtodev @ sVfd-WUsjU"" (34.90)",2024-12-16T20:41:28.411Z,173438168841101
"-- starting hand #45 (id: ddx1bzzoh84e)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:41:28.411Z,173438168841100
"""eike @ codPT618if"" shows a Q♦, 10♣.",2024-12-16T20:41:24.158Z,173438168415800
"""gtodev @ sVfd-WUsjU"" shows a 2♦, 9♦.",2024-12-16T20:41:21.351Z,173438168135100
"-- ending hand #44 --",2024-12-16T20:41:21.072Z,173438168107202
"""eike @ codPT618if"" collected 0.40 from pot",2024-12-16T20:41:21.072Z,173438168107201
"Uncalled bet of 0.80 returned to ""eike @ codPT618if""",2024-12-16T20:41:21.072Z,173438168107200
"""gtodev @ sVfd-WUsjU"" folds",2024-12-16T20:41:20.238Z,173438168023800
"""eike @ codPT618if"" raises to 1.00",2024-12-16T20:41:17.019Z,173438167701900
"""gtodev @ sVfd-WUsjU"" calls 0.20",2024-12-16T20:41:15.572Z,173438167557200
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:41:14.069Z,173438167406905
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:41:14.069Z,173438167406904
"Player stacks: #1 ""eike @ codPT618if"" (84.90) | #10 ""gtodev @ sVfd-WUsjU"" (35.10)",2024-12-16T20:41:14.069Z,173438167406901
"-- starting hand #44 (id: p7bcenygm7r8)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:41:14.069Z,173438167406900
"""eike @ codPT618if"" shows a 4♠.",2024-12-16T20:41:12.711Z,173438167271100
"""eike @ codPT618if"" shows a K♦.",2024-12-16T20:41:09.957Z,173438166995700
"""gtodev @ sVfd-WUsjU"" shows a A♣.",2024-12-16T20:41:08.568Z,173438166856800
"-- ending hand #43 --",2024-12-16T20:41:06.703Z,173438166670302
"""gtodev @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-16T20:41:06.703Z,173438166670301
"Uncalled bet of 0.10 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:41:06.703Z,173438166670300
"""eike @ codPT618if"" folds",2024-12-16T20:41:05.874Z,173438166587400
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:41:04.733Z,173438166473305
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:41:04.733Z,173438166473304
"Player stacks: #1 ""eike @ codPT618if"" (85.00) | #10 ""gtodev @ sVfd-WUsjU"" (35.00)",2024-12-16T20:41:04.733Z,173438166473301
"-- starting hand #43 (id: kg55zbcadwtg)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:41:04.733Z,173438166473300
"""gtodev @ sVfd-WUsjU"" shows a Q♣, 8♣.",2024-12-16T20:41:01.969Z,173438166196900
"-- ending hand #42 --",2024-12-16T20:41:01.129Z,173438166112902
"""gtodev @ sVfd-WUsjU"" collected 2.10 from pot",2024-12-16T20:41:01.129Z,173438166112901
"Uncalled bet of 5.50 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:41:01.129Z,173438166112900
"""eike @ codPT618if"" folds",2024-12-16T20:41:00.298Z,173438166029800
"""gtodev @ sVfd-WUsjU"" bets 5.50",2024-12-16T20:40:59.367Z,173438165936700
"""eike @ codPT618if"" checks",2024-12-16T20:40:56.533Z,173438165653300
"River: J♥, 10♣, 9♣, 2♦ [2♣]",2024-12-16T20:40:54.926Z,173438165492600
"""eike @ codPT618if"" calls 0.65",2024-12-16T20:40:54.111Z,173438165411100
"""gtodev @ sVfd-WUsjU"" bets 0.65",2024-12-16T20:40:53.184Z,173438165318400
"""eike @ codPT618if"" checks",2024-12-16T20:40:51.192Z,173438165119200
"Turn: J♥, 10♣, 9♣ [2♦]",2024-12-16T20:40:50.720Z,173438165072000
"""eike @ codPT618if"" calls 0.20",2024-12-16T20:40:49.903Z,173438164990300
"""gtodev @ sVfd-WUsjU"" bets 0.20",2024-12-16T20:40:48.452Z,173438164845200
"""eike @ codPT618if"" checks",2024-12-16T20:40:46.938Z,173438164693800
"Flop:  [J♥, 10♣, 9♣]",2024-12-16T20:40:46.206Z,173438164620600
"""eike @ codPT618if"" checks",2024-12-16T20:40:45.396Z,173438164539600
"""gtodev @ sVfd-WUsjU"" calls 0.20",2024-12-16T20:40:44.422Z,173438164442200
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:40:43.312Z,173438164331205
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:40:43.312Z,173438164331204
"Player stacks: #1 ""eike @ codPT618if"" (86.05) | #10 ""gtodev @ sVfd-WUsjU"" (33.95)",2024-12-16T20:40:43.312Z,173438164331201
"-- starting hand #42 (id: sxvn0l9rip5c)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:40:43.312Z,173438164331200
"""gtodev @ sVfd-WUsjU"" shows a 10♥, Q♣.",2024-12-16T20:40:39.619Z,173438163961900
"""eike @ codPT618if"" shows a A♣, J♥.",2024-12-16T20:40:38.382Z,173438163838200
"-- ending hand #41 --",2024-12-16T20:40:35.990Z,173438163599002
"""eike @ codPT618if"" collected 2.00 from pot",2024-12-16T20:40:35.990Z,173438163599001
"Uncalled bet of 0.55 returned to ""eike @ codPT618if""",2024-12-16T20:40:35.990Z,173438163599000
"""gtodev @ sVfd-WUsjU"" folds",2024-12-16T20:40:35.116Z,173438163511600
"""eike @ codPT618if"" bets 0.55",2024-12-16T20:40:34.201Z,173438163420100
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:40:31.206Z,173438163120600
"Flop:  [2♥, 7♦, 3♠]",2024-12-16T20:40:29.160Z,173438162916000
"""gtodev @ sVfd-WUsjU"" calls 1.00",2024-12-16T20:40:28.308Z,173438162830800
"""eike @ codPT618if"" raises to 1.00",2024-12-16T20:40:26.880Z,173438162688000
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:40:25.352Z,173438162535205
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:40:25.352Z,173438162535204
"Player stacks: #1 ""eike @ codPT618if"" (85.05) | #10 ""gtodev @ sVfd-WUsjU"" (34.95)",2024-12-16T20:40:25.352Z,173438162535201
"-- starting hand #41 (id: tvlwqpx6jdll)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:40:25.352Z,173438162535200
"""eike @ codPT618if"" shows a 5♦, 9♣.",2024-12-16T20:40:19.457Z,173438161945700
"""gtodev @ sVfd-WUsjU"" shows a K♠, K♦.",2024-12-16T20:40:18.519Z,173438161851900
"-- ending hand #40 --",2024-12-16T20:40:17.983Z,173438161798302
"""gtodev @ sVfd-WUsjU"" collected 0.40 from pot",2024-12-16T20:40:17.983Z,173438161798301
"Uncalled bet of 0.40 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:40:17.983Z,173438161798300
"""eike @ codPT618if"" folds",2024-12-16T20:40:17.170Z,173438161717000
"""gtodev @ sVfd-WUsjU"" raises to 0.60",2024-12-16T20:40:16.263Z,173438161626300
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:40:13.832Z,173438161383205
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:40:13.832Z,173438161383204
"Player stacks: #1 ""eike @ codPT618if"" (85.25) | #10 ""gtodev @ sVfd-WUsjU"" (34.75)",2024-12-16T20:40:13.832Z,173438161383201
"-- starting hand #40 (id: l1fm1zemrkfk)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:40:13.832Z,173438161383200
"""eike @ codPT618if"" shows a 4♣.",2024-12-16T20:40:11.826Z,173438161182600
"""gtodev @ sVfd-WUsjU"" shows a 9♥.",2024-12-16T20:40:10.331Z,173438161033100
"""eike @ codPT618if"" shows a 6♣.",2024-12-16T20:40:10.183Z,173438161018300
"-- ending hand #39 --",2024-12-16T20:40:09.526Z,173438160952602
"""gtodev @ sVfd-WUsjU"" collected 0.40 from pot",2024-12-16T20:40:09.526Z,173438160952601
"Uncalled bet of 0.25 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:40:09.526Z,173438160952600
"""eike @ codPT618if"" folds",2024-12-16T20:40:08.669Z,173438160866900
"""gtodev @ sVfd-WUsjU"" bets 0.25",2024-12-16T20:40:07.769Z,173438160776900
"River: 9♠, J♣, A♠, K♥ [5♥]",2024-12-16T20:40:04.502Z,173438160450200
"""eike @ codPT618if"" checks",2024-12-16T20:40:03.664Z,173438160366400
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:40:02.765Z,173438160276500
"Turn: 9♠, J♣, A♠ [K♥]",2024-12-16T20:40:02.162Z,173438160216200
"""eike @ codPT618if"" checks",2024-12-16T20:40:01.300Z,173438160130000
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:40:00.311Z,173438160031100
"Flop:  [9♠, J♣, A♠]",2024-12-16T20:39:59.310Z,173438159931000
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:39:58.442Z,173438159844200
"""eike @ codPT618if"" calls 0.20",2024-12-16T20:39:57.522Z,173438159752200
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:39:56.734Z,173438159673405
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:39:56.734Z,173438159673404
"Player stacks: #1 ""eike @ codPT618if"" (85.45) | #10 ""gtodev @ sVfd-WUsjU"" (34.55)",2024-12-16T20:39:56.734Z,173438159673401
"-- starting hand #39 (id: q3rlzj678ihl)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:39:56.734Z,173438159673400
"""gtodev @ sVfd-WUsjU"" shows a 9♠, 10♦.",2024-12-16T20:39:51.231Z,173438159123100
"""eike @ codPT618if"" shows a 5♠, A♥.",2024-12-16T20:39:49.627Z,173438158962700
"-- ending hand #38 --",2024-12-16T20:39:49.407Z,173438158940702
"""eike @ codPT618if"" collected 2.90 from pot",2024-12-16T20:39:49.407Z,173438158940701
"Uncalled bet of 2.05 returned to ""eike @ codPT618if""",2024-12-16T20:39:49.407Z,173438158940700
"""gtodev @ sVfd-WUsjU"" folds",2024-12-16T20:39:48.593Z,173438158859300
"""eike @ codPT618if"" raises to 2.50",2024-12-16T20:39:47.367Z,173438158736700
"""gtodev @ sVfd-WUsjU"" bets 0.45",2024-12-16T20:39:45.816Z,173438158581600
"""eike @ codPT618if"" checks",2024-12-16T20:39:43.066Z,173438158306600
"Flop:  [7♠, 6♠, 3♣]",2024-12-16T20:39:39.539Z,173438157953900
"""gtodev @ sVfd-WUsjU"" calls 1.00",2024-12-16T20:39:38.699Z,173438157869900
"""eike @ codPT618if"" raises to 1.00",2024-12-16T20:39:37.787Z,173438157778700
"""gtodev @ sVfd-WUsjU"" calls 0.20",2024-12-16T20:39:35.491Z,173438157549100
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:39:34.175Z,173438157417505
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:39:34.175Z,173438157417504
"Player stacks: #1 ""eike @ codPT618if"" (84.00) | #10 ""gtodev @ sVfd-WUsjU"" (36.00)",2024-12-16T20:39:34.175Z,173438157417501
"-- starting hand #38 (id: y3d9nk3otdjb)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:39:34.175Z,173438157417500
"""gtodev @ sVfd-WUsjU"" shows a 8♦, A♥.",2024-12-16T20:39:30.167Z,173438157016700
"-- ending hand #37 --",2024-12-16T20:39:27.565Z,173438156756502
"""gtodev @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-16T20:39:27.565Z,173438156756501
"Uncalled bet of 0.10 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:39:27.565Z,173438156756500
"""eike @ codPT618if"" folds",2024-12-16T20:39:26.755Z,173438156675500
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:39:26.085Z,173438156608505
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:39:26.085Z,173438156608504
"Player stacks: #1 ""eike @ codPT618if"" (84.10) | #10 ""gtodev @ sVfd-WUsjU"" (35.90)",2024-12-16T20:39:26.085Z,173438156608501
"-- starting hand #37 (id: vmmenukzmwsj)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:39:26.085Z,173438156608500
"""gtodev @ sVfd-WUsjU"" shows a 7♣, 7♠.",2024-12-16T20:39:22.461Z,173438156246100
"""eike @ codPT618if"" shows a 2♥.",2024-12-16T20:39:21.005Z,173438156100500
"-- ending hand #36 --",2024-12-16T20:39:18.756Z,173438155875602
"""gtodev @ sVfd-WUsjU"" collected 0.40 from pot",2024-12-16T20:39:18.756Z,173438155875601
"Uncalled bet of 0.40 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:39:18.756Z,173438155875600
"""eike @ codPT618if"" folds",2024-12-16T20:39:17.930Z,173438155793000
"""gtodev @ sVfd-WUsjU"" raises to 0.60",2024-12-16T20:39:16.856Z,173438155685600
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:39:14.724Z,173438155472405
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:39:14.724Z,173438155472404
"Player stacks: #1 ""eike @ codPT618if"" (84.30) | #10 ""gtodev @ sVfd-WUsjU"" (35.70)",2024-12-16T20:39:14.724Z,173438155472401
"-- starting hand #36 (id: lywi7mzcqjxo)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:39:14.724Z,173438155472400
"""gtodev @ sVfd-WUsjU"" shows a 10♠.",2024-12-16T20:39:10.578Z,173438155057800
"""eike @ codPT618if"" shows a 10♦.",2024-12-16T20:39:08.863Z,173438154886300
"-- ending hand #35 --",2024-12-16T20:39:07.404Z,173438154740402
"""gtodev @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-16T20:39:07.404Z,173438154740401
"Uncalled bet of 0.10 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:39:07.404Z,173438154740400
"""eike @ codPT618if"" folds",2024-12-16T20:39:06.575Z,173438154657500
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:39:05.606Z,173438154560605
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:39:05.606Z,173438154560604
"Player stacks: #1 ""eike @ codPT618if"" (84.40) | #10 ""gtodev @ sVfd-WUsjU"" (35.60)",2024-12-16T20:39:05.606Z,173438154560601
"-- starting hand #35 (id: ovei6e0nlzks)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:39:05.606Z,173438154560600
"""gtodev @ sVfd-WUsjU"" shows a J♣, K♣.",2024-12-16T20:39:03.704Z,173438154370400
"-- ending hand #34 --",2024-12-16T20:39:01.869Z,173438154186902
"""eike @ codPT618if"" collected 14.80 from pot with Two Pair, A's & 10's (combination: A♠, A♣, 10♥, 10♦, Q♥)",2024-12-16T20:39:01.869Z,173438154186901
"""eike @ codPT618if"" shows a A♠, A♣.",2024-12-16T20:39:01.869Z,173438154186900
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:39:01.054Z,173438154105400
"""eike @ codPT618if"" checks",2024-12-16T20:39:00.024Z,173438154002400
"River: Q♥, 3♥, 10♥, 10♦ [2♣]",2024-12-16T20:38:59.388Z,173438153938800
"""eike @ codPT618if"" calls 5.00",2024-12-16T20:38:58.558Z,173438153855800
"""gtodev @ sVfd-WUsjU"" bets 5.00",2024-12-16T20:38:57.669Z,173438153766900
"""eike @ codPT618if"" checks",2024-12-16T20:38:54.166Z,173438153416600
"Turn: Q♥, 3♥, 10♥ [10♦]",2024-12-16T20:38:53.458Z,173438153345800
"""eike @ codPT618if"" calls 1.20",2024-12-16T20:38:52.638Z,173438153263800
"""gtodev @ sVfd-WUsjU"" bets 1.20",2024-12-16T20:38:51.735Z,173438153173500
"""eike @ codPT618if"" checks",2024-12-16T20:38:48.705Z,173438152870500
"Flop:  [Q♥, 3♥, 10♥]",2024-12-16T20:38:46.248Z,173438152624800
"""gtodev @ sVfd-WUsjU"" calls 1.20",2024-12-16T20:38:45.382Z,173438152538200
"""eike @ codPT618if"" raises to 1.20",2024-12-16T20:38:42.015Z,173438152201500
"""gtodev @ sVfd-WUsjU"" raises to 0.60",2024-12-16T20:38:40.427Z,173438152042700
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:38:38.362Z,173438151836206
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:38:38.362Z,173438151836205
"Player stacks: #1 ""eike @ codPT618if"" (77.00) | #10 ""gtodev @ sVfd-WUsjU"" (43.00)",2024-12-16T20:38:38.362Z,173438151836202
"-- starting hand #34 (id: tmoimkeips0d)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:38:38.362Z,173438151836201
"The admin updated the player ""eike @ codPT618if"" stack from 37.00 to 77.00.",2024-12-16T20:38:38.362Z,173438151836200
"WARNING: the admin queued the stack change for the player ""eike @ codPT618if"" adding 40.00 chips in the next hand.",2024-12-16T20:38:38.107Z,173438151810700
"-- ending hand #33 --",2024-12-16T20:38:32.419Z,173438151241902
"""eike @ codPT618if"" collected 0.40 from pot",2024-12-16T20:38:32.419Z,173438151241901
"Uncalled bet of 0.80 returned to ""eike @ codPT618if""",2024-12-16T20:38:32.419Z,173438151241900
"""gtodev @ sVfd-WUsjU"" folds",2024-12-16T20:38:31.602Z,173438151160200
"""eike @ codPT618if"" raises to 1.00",2024-12-16T20:38:30.419Z,173438151041900
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:38:28.885Z,173438150888505
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:38:28.885Z,173438150888504
"Player stacks: #1 ""eike @ codPT618if"" (36.80) | #10 ""gtodev @ sVfd-WUsjU"" (43.20)",2024-12-16T20:38:28.885Z,173438150888501
"-- starting hand #33 (id: nbyeazkbxkkd)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:38:28.885Z,173438150888500
"""gtodev @ sVfd-WUsjU"" shows a J♣, Q♣.",2024-12-16T20:38:23.323Z,173438150332300
"""eike @ codPT618if"" shows a 9♣, 8♣.",2024-12-16T20:38:21.731Z,173438150173100
"-- ending hand #32 --",2024-12-16T20:38:21.552Z,173438150155202
"""gtodev @ sVfd-WUsjU"" collected 1.20 from pot",2024-12-16T20:38:21.552Z,173438150155201
"Uncalled bet of 0.65 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:38:21.552Z,173438150155200
"""eike @ codPT618if"" folds",2024-12-16T20:38:20.711Z,173438150071100
"""gtodev @ sVfd-WUsjU"" bets 0.65",2024-12-16T20:38:19.826Z,173438149982600
"""eike @ codPT618if"" checks",2024-12-16T20:38:17.442Z,173438149744200
"Flop:  [5♦, A♥, 4♠]",2024-12-16T20:38:16.567Z,173438149656700
"""eike @ codPT618if"" calls 0.60",2024-12-16T20:38:15.729Z,173438149572900
"""gtodev @ sVfd-WUsjU"" raises to 0.60",2024-12-16T20:38:14.747Z,173438149474700
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:38:11.776Z,173438149177605
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:38:11.776Z,173438149177604
"Player stacks: #1 ""eike @ codPT618if"" (37.40) | #10 ""gtodev @ sVfd-WUsjU"" (42.60)",2024-12-16T20:38:11.776Z,173438149177601
"-- starting hand #32 (id: r0wc0zngaq2z)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:38:11.776Z,173438149177600
"-- ending hand #31 --",2024-12-16T20:38:05.846Z,173438148584602
"""gtodev @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-16T20:38:05.846Z,173438148584601
"Uncalled bet of 0.10 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:38:05.846Z,173438148584600
"""eike @ codPT618if"" folds",2024-12-16T20:38:04.973Z,173438148497300
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:38:04.245Z,173438148424505
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:38:04.245Z,173438148424504
"Player stacks: #1 ""eike @ codPT618if"" (37.50) | #10 ""gtodev @ sVfd-WUsjU"" (42.50)",2024-12-16T20:38:04.245Z,173438148424501
"-- starting hand #31 (id: krb8b3v8qqxl)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:38:04.245Z,173438148424500
"-- ending hand #30 --",2024-12-16T20:37:58.281Z,173438147828102
"""eike @ codPT618if"" collected 0.20 from pot",2024-12-16T20:37:58.281Z,173438147828101
"Uncalled bet of 0.10 returned to ""eike @ codPT618if""",2024-12-16T20:37:58.281Z,173438147828100
"""gtodev @ sVfd-WUsjU"" folds",2024-12-16T20:37:57.455Z,173438147745500
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:37:56.230Z,173438147623005
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:37:56.230Z,173438147623004
"Player stacks: #1 ""eike @ codPT618if"" (37.40) | #10 ""gtodev @ sVfd-WUsjU"" (42.60)",2024-12-16T20:37:56.230Z,173438147623001
"-- starting hand #30 (id: aotxard4qqbh)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:37:56.230Z,173438147623000
"""eike @ codPT618if"" shows a 5♥.",2024-12-16T20:37:51.665Z,173438147166500
"-- ending hand #29 --",2024-12-16T20:37:49.615Z,173438146961502
"""gtodev @ sVfd-WUsjU"" collected 0.20 from pot",2024-12-16T20:37:49.615Z,173438146961501
"Uncalled bet of 0.10 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:37:49.615Z,173438146961500
"""eike @ codPT618if"" folds",2024-12-16T20:37:48.771Z,173438146877100
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:37:48.009Z,173438146800905
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:37:48.009Z,173438146800904
"Player stacks: #1 ""eike @ codPT618if"" (37.50) | #10 ""gtodev @ sVfd-WUsjU"" (42.50)",2024-12-16T20:37:48.009Z,173438146800901
"-- starting hand #29 (id: enfcfkuwlnw1)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:37:48.009Z,173438146800900
"-- ending hand #28 --",2024-12-16T20:37:44.994Z,173438146499403
"""eike @ codPT618if"" shows a 5♥, 10♣.",2024-12-16T20:37:44.994Z,173438146499402
"""gtodev @ sVfd-WUsjU"" collected 4.20 from pot with Flush, Kd High (combination: K♦, Q♦, 10♦, 6♦, 5♦, 4♦)",2024-12-16T20:37:44.994Z,173438146499401
"""gtodev @ sVfd-WUsjU"" shows a Q♦, 6♦.",2024-12-16T20:37:44.994Z,173438146499400
"""gtodev @ sVfd-WUsjU"" calls 0.75",2024-12-16T20:37:44.135Z,173438146413500
"""eike @ codPT618if"" bets 0.75",2024-12-16T20:37:43.070Z,173438146307000
"River: K♦, 10♦, 5♦, 4♠ [4♦]",2024-12-16T20:37:37.278Z,173438145727800
"""eike @ codPT618if"" calls 0.90",2024-12-16T20:37:36.437Z,173438145643700
"""gtodev @ sVfd-WUsjU"" bets 0.90",2024-12-16T20:37:35.540Z,173438145554000
"""eike @ codPT618if"" checks",2024-12-16T20:37:32.495Z,173438145249500
"Turn: K♦, 10♦, 5♦ [4♠]",2024-12-16T20:37:31.785Z,173438145178500
"""eike @ codPT618if"" calls 0.25",2024-12-16T20:37:30.893Z,173438145089300
"""gtodev @ sVfd-WUsjU"" bets 0.25",2024-12-16T20:37:29.945Z,173438144994500
"""eike @ codPT618if"" checks",2024-12-16T20:37:27.426Z,173438144742600
"Flop:  [K♦, 10♦, 5♦]",2024-12-16T20:37:25.766Z,173438144576600
"""eike @ codPT618if"" checks",2024-12-16T20:37:24.900Z,173438144490000
"""gtodev @ sVfd-WUsjU"" calls 0.20",2024-12-16T20:37:23.998Z,173438144399800
"""eike @ codPT618if"" posts a big blind of 0.20",2024-12-16T20:37:22.285Z,173438144228505
"""gtodev @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T20:37:22.285Z,173438144228504
"Player stacks: #1 ""eike @ codPT618if"" (39.60) | #10 ""gtodev @ sVfd-WUsjU"" (40.40)",2024-12-16T20:37:22.285Z,173438144228501
"-- starting hand #28 (id: gaxusifllgui)  (No Limit Texas Hold'em) (dealer: ""gtodev @ sVfd-WUsjU"") --",2024-12-16T20:37:22.285Z,173438144228500
"""eike @ codPT618if"" shows a 10♥, 9♣.",2024-12-16T20:37:15.743Z,173438143574300
"""gtodev @ sVfd-WUsjU"" shows a 6♦, 2♦.",2024-12-16T20:37:15.401Z,173438143540100
"-- ending hand #27 --",2024-12-16T20:37:14.951Z,173438143495102
"""gtodev @ sVfd-WUsjU"" collected 0.40 from pot",2024-12-16T20:37:14.951Z,173438143495101
"Uncalled bet of 0.25 returned to ""gtodev @ sVfd-WUsjU""",2024-12-16T20:37:14.951Z,173438143495100
"""eike @ codPT618if"" folds",2024-12-16T20:37:14.083Z,173438143408300
"""gtodev @ sVfd-WUsjU"" bets 0.25",2024-12-16T20:37:11.025Z,173438143102500
"Turn: J♦, 8♦, A♦ [10♠]",2024-12-16T20:37:08.756Z,173438142875600
"""eike @ codPT618if"" checks",2024-12-16T20:37:07.871Z,173438142787100
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:37:06.977Z,173438142697700
"Flop:  [J♦, 8♦, A♦]",2024-12-16T20:37:05.502Z,173438142550200
"""gtodev @ sVfd-WUsjU"" checks",2024-12-16T20:37:04.669Z,173438142466900
"""eike @ codPT618if"" calls 0.20",2024-12-16T20:37:02.864Z,173438142286400
"""gtodev @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T20:37:01.568Z,173438142156805
"""eike @ codPT618if"" posts a small blind of 0.10",2024-12-16T20:37:01.568Z,173438142156804
"Player stacks: #1 ""eike @ codPT618if"" (39.80) | #10 ""gtodev @ sVfd-WUsjU"" (40.20)",2024-12-16T20:37:01.568Z,173438142156801
"-- starting hand #27 (id: 3mp1upjnb2kr)  (No Limit Texas Hold'em) (dealer: ""eike @ codPT618if"") --",2024-12-16T20:37:01.568Z,173438142156800
"""gtodev @ sVfd-WUsjU"" shows a 7♥, 5♦.",2024-12-16T20:37:00.091Z,173438142009100
"-- ending hand #26 --",2024-12-16T20:36:54.952Z,173438141495202
"""eike @ codPT618if"" collected 0.40 from pot",2024-12-16T20:36:54.952Z,173438141495201
"Uncalled bet of 0.80 returned to ""eike @ codPT618if""",2024-12-16T20:36:54.952Z,173438141495200
"""gtodev @ sVfd-WUsjU"" folds",2024-12-16T20:36:54.143Z,173438141414300
"""eike @ codPT618if"" raises to 1.00",2024-12-16T20:36:53.255Z,173438141325500
"""gtodev @ sVfd-WUsjU"" calls 0.20",2024-12-16T20:36:51.415Z,173438141141500
